parameter_id,IMPC_XRY_002_001
mouse_strain,C57BL
mouse_life_stage,E18.5
parameter_name,Zygomatic bone
analysis_id,3a7act9476tnv02
gene_accession_id,MGI:1914561
gene_symbol,Nanp
pvalue,0.2620105
