mouse_strain,C57BL
parameter_id,MGP_MLN_063_001
analysis_id,59pyy8q4za1a0k9
pvalue,0.789993
gene_accession_id,MGI:108072
parameter_name,Total ab T cells - % of CD45+
mouse_life_stage,Early adult
gene_symbol,Traf6
