gene_symbol,Frmpd1
mouse_life_stage,Early adult
parameter_id,IMPC_ECG_003_001
parameter_name,CV
pvalue,0.5186994
gene_accession_id,MGI:2446274
mouse_strain,C57BL
analysis_id,m8933k19o2u7857
