mouse_life_stage,Late adult
pvalue,0.576323
parameter_id,IMPC_IMM_069_001
mouse_strain,C57BL
analysis_id,hupa68fi547809f
gene_accession_id,MGI:1345282
gene_symbol,Slc30a4
parameter_name,Transitional B Cells (CD21/35 low)
