mouse_strain,C57BL
gene_accession_id,MGI:1923497
pvalue,0.4261686
gene_symbol,Inka2
parameter_id,IMPC_EYE_008_001
mouse_life_stage,Early adult
analysis_id,5b22vl2zk5trbl7
parameter_name,Corneal opacity
