parameter_id,IMPC_IMM_073_001
gene_accession_id,MGI:1921493
mouse_strain,C57BL
analysis_id,52kr6872kjdfl76
pvalue,0.5250695
parameter_name,cDCs CD11b Type
mouse_life_stage,Early adult
gene_symbol,Slx4ip
