pvalue,0.379677
parameter_name,White blood cell count
mouse_life_stage,E12.5
mouse_strain,C57BL
parameter_id,HMGULA_HEM_001_001
gene_accession_id,MGI:1914071
analysis_id,2999i488112226k
gene_symbol,Bcs1l
