parameter_id,IMPC_OFD_017_001
gene_accession_id,MGI:109356
mouse_life_stage,Early adult
pvalue,0.9291225
parameter_name,Center average speed
analysis_id,5vo6k1nv3s2300e
mouse_strain,C57BL
gene_symbol,Snap23
