mouse_life_stage,E18.5
mouse_strain,C57BL
parameter_id,IMPC_CBC_015_001
pvalue,0.3313199
gene_accession_id,MGI:1914561
gene_symbol,Nanp
parameter_name,Total cholesterol
analysis_id,u6v4zz9tcokroj2
