parameter_id,IMPC_CBC_024_001
mouse_strain,C57BL
gene_accession_id,MGI:88479
pvalue,0.4040871
mouse_life_stage,Early adult
gene_symbol,Cpa3
parameter_name,UIBC (unsaturated iron binding capacity)
analysis_id,h1865kbl06x3ziq
