parameter_id,JAX_OFD_007_001
mouse_life_stage,E9.5
gene_symbol,Wars2
gene_accession_id,MGI:1917810
analysis_id,87lswf64cu4zop9
parameter_name,Whole arena resting time
mouse_strain,C57BL
pvalue,0.3596694
