parameter_id,MGP_MLN_063_001
gene_accession_id,MGI:1916222
mouse_strain,C57BL
gene_symbol,Tatdn3
mouse_life_stage,Early adult
pvalue,0.8413762
analysis_id,ea2oh4u8lmka29r
parameter_name,Total ab T cells - % of CD45+
