mouse_life_stage,Early adult
parameter_name,Difference in Conditioning Post-shock and Conditioning Baseline % Freezing
gene_accession_id,MGI:2684980
gene_symbol,Mms22l
pvalue,0.05196095
analysis_id,v1d9ss434g4c37q
parameter_id,IMPC_FEA_107_001
mouse_strain,129SV
