gene_symbol,Galnt13
mouse_life_stage,Late adult
pvalue,0.8811489
parameter_name,Aggression
parameter_id,IMPC_CSD_079_001
gene_accession_id,MGI:2139447
analysis_id,uz0la35c5390iiz
mouse_strain,C57BL
