parameter_id,IMPC_EYE_010_001
gene_accession_id,MGI:1914071
gene_symbol,Bcs1l
mouse_life_stage,E12.5
pvalue,0.8616724
parameter_name,Iris/Pupil
mouse_strain,C57BL
analysis_id,tog31p46b1202vg
