parameter_id,MGP_PBI_010_001
pvalue,0.4889671
mouse_life_stage,Early adult
gene_accession_id,MGI:1914944
gene_symbol,Ift74
mouse_strain,C57BL
analysis_id,9159m7l74119176
parameter_name,CD8+ CD44+ CD62L- alpha beta effector T cell percentage
