mouse_life_stage,E18.5
parameter_name,Center average speed
parameter_id,JAX_OFD_017_001
analysis_id,64lxdw41076831g
pvalue,0.7567356
gene_accession_id,MGI:2446186
gene_symbol,Lpgat1
mouse_strain,C57BL
