mouse_life_stage,E12.5
parameter_name,Coat - color pattern - back
gene_symbol,Fgb
pvalue,0.4515029
mouse_strain,C57BL
parameter_id,IMPC_CSD_008_001
analysis_id,6w3fa989oen9ar8
gene_accession_id,MGI:99501
