pvalue,0.1685697
mouse_life_stage,Early adult
analysis_id,a2d1hatgs4v32m2
gene_symbol,Usp37
parameter_name,Lymphocyte differential count
mouse_strain,C57BL
parameter_id,IMPC_HEM_031_001
gene_accession_id,MGI:2442483
