parameter_id,MGP_PBI_019_001
mouse_life_stage,Early adult
analysis_id,7s2m3vzi04476js
mouse_strain,C57BL
pvalue,0.497005
parameter_name,Neutrophil percentage
gene_symbol,Ntmt2
gene_accession_id,MGI:2685053
