parameter_id,IMPC_EYE_006_001
parameter_name,Narrow eye opening
gene_accession_id,MGI:1888742
mouse_life_stage,Early adult
gene_symbol,Extl1
analysis_id,55uwmh5b514zda4
pvalue,0.3420406
mouse_strain,C57BL
