parameter_id,IMPC_CSD_070_001
mouse_life_stage,Early adult
gene_accession_id,MGI:1913284
pvalue,0.8121223
mouse_strain,C57BL
parameter_name,Lower teeth appearance
analysis_id,f9116whgsk51j44
gene_symbol,Psmd14
