parameter_id,IMPC_HEM_008_001
gene_accession_id,MGI:1929242
pvalue,0.8311273
analysis_id,pvq9342l4066o78
mouse_strain,C57BL
gene_symbol,Ivd
mouse_life_stage,Early adult
parameter_name,Platelet count
