parameter_id,IMPC_XRY_023_001
mouse_strain,C57BL
analysis_id,8k3f8qc8p9580rd
gene_accession_id,MGI:1345282
gene_symbol,Slc30a4
mouse_life_stage,Middle aged adult
parameter_name,Ulna
pvalue,0.9373803
