parameter_id,IMPC_OFD_007_001
gene_accession_id,MGI:1345282
mouse_strain,C57BL
analysis_id,iztc564075st2qi
mouse_life_stage,Late adult
gene_symbol,Slc30a4
parameter_name,Whole arena resting time
pvalue,0.9727495
