mouse_life_stage,Middle aged adult
gene_accession_id,MGI:1336200
mouse_strain,C57BL
parameter_id,IMPC_IMM_004_001
gene_symbol,Hpca
parameter_name,NKT cells (panel A)
analysis_id,i6iunqjgnw11l46
pvalue,0.6654347
