parameter_id,MGP_MLN_014_001
analysis_id,982932566h2l863
parameter_name,Resting CD8+ T cells - % of CD8+
mouse_life_stage,E9.5
gene_accession_id,MGI:1917810
gene_symbol,Wars2
pvalue,0.354392
mouse_strain,C57BL
