parameter_id,JAXLA_CSD_007_001
gene_symbol,Mms22l
pvalue,0.08074083
gene_accession_id,MGI:2684980
parameter_name,Coat - color - abdomen
mouse_life_stage,Early adult
mouse_strain,129SV
analysis_id,4x517h4ah60wa9v
