parameter_id,IMPC_CBC_012_001
mouse_life_stage,Early adult
analysis_id,68015oo16ufyis9
gene_accession_id,MGI:108072
parameter_name,Aspartate aminotransferase
pvalue,0.4969792
mouse_strain,C57BL
gene_symbol,Traf6
