parameter_id,MGP_PBI_010_001
analysis_id,1up53oz58470n60
pvalue,0.9276297
gene_symbol,Atf3
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_name,CD8+ CD44+ CD62L- alpha beta effector T cell percentage
gene_accession_id,MGI:109384
