parameter_id,IMPC_CSD_008_001
parameter_name,Coat - color pattern - back
gene_accession_id,MGI:894679
analysis_id,13b2e6qr934503u
gene_symbol,Bach2
pvalue,0.2735193
mouse_life_stage,Early adult
mouse_strain,C57BL
