parameter_id,MGP_IMM_027_001
mouse_life_stage,Early adult
analysis_id,caveu6c5u63ksg4
gene_accession_id,MGI:2653612
parameter_name,Resting CD4- NKT cells - % of CD4- NKT cells
pvalue,0.7584821
gene_symbol,Amigo1
mouse_strain,C57BL
