parameter_id,IMPC_OFD_020_001
analysis_id,8s651yi0ulb236e
parameter_name,Distance travelled - total
gene_accession_id,MGI:1914515
mouse_strain,C57BL
pvalue,0.877044
gene_symbol,Slc39a10
mouse_life_stage,E9.5
