pvalue,0.1349854
parameter_id,IMPC_HEM_036_001
parameter_name,Eosinophil cell count
mouse_life_stage,Early adult
mouse_strain,C57BL
gene_accession_id,MGI:1915524
gene_symbol,Toporsl
analysis_id,1r0p19wiqsrecmi
