parameter_id,IMPC_CBC_003_001
gene_accession_id,MGI:103302
gene_symbol,Bmp7
mouse_strain,C57BL
pvalue,0.5992723
mouse_life_stage,Early adult
parameter_name,Chloride
analysis_id,5hz001ijzkcr3j2
