parameter_id,IMPC_DXA_003_001
gene_accession_id,MGI:1921688
mouse_strain,C57BL
mouse_life_stage,Early adult
analysis_id,o407mp05p64027q
pvalue,0.5496228
parameter_name,Lean mass
gene_symbol,Clvs1
