mouse_life_stage,Early adult
analysis_id,8c5jo613fe590m8
mouse_strain,C59BL
pvalue,0.7035987
parameter_name,Shape of vertebrae
gene_accession_id,MGI:1929242
parameter_id,IMPC_XRY_018_001
gene_symbol,Ivd
