parameter_id,IMPC_HEM_039_001
pvalue,0.3891584
analysis_id,mf5mquo321ipb42
gene_symbol,Rhbg
gene_accession_id,MGI:1927379
mouse_life_stage,Early adult
mouse_strain,C57BL
parameter_name,Large Unstained Cell (LUC) count
