mouse_life_stage,Early adult
gene_accession_id,MGI:3616086
parameter_name,Mean-cell-volume
parameter_id,M-G-P_016_001_005
gene_symbol,Kcng1
mouse_strain,C57BL
analysis_id,dh5gc1xlch281h3
pvalue,0.7833117
