parameter_id,IMPC_ACS_034_001
pvalue,0.3485273
analysis_id,8421y2l55ymkm4h
mouse_life_stage,Early adult
parameter_name,% Pre-pulse inhibition - PPI2
gene_symbol,Tnfsf8
gene_accession_id,MGI:88328
mouse_strain,C57BL
