mouse_strain,C57BL
pvalue,0.4239342
parameter_id,M-G-P_014_001_001
parameter_name,Eye
gene_accession_id,MGI:105072
analysis_id,s50ac3yl55uvj41
mouse_life_stage,Early adult
gene_symbol,Rab22a
