parameter_id,IMPC_CBC_013_001
mouse_life_stage,Late adult
gene_accession_id,MGI:1345282
gene_symbol,Slc30a4
analysis_id,49m3ds8s0l2c50z
parameter_name,Alanine aminotransferase
mouse_strain,C57BL
pvalue,0.9318142
