mouse_life_stage,E18.5
gene_accession_id,MGI:88446
gene_symbol,Col11a1
mouse_strain,C57BL
parameter_name,Sacral processes
analysis_id,e4i5gly0id971e4
parameter_id,IMPC_XRY_066_001
pvalue,0.4454269
