mouse_life_stage,E12.5
parameter_id,HMGULA_CBC_015_001
gene_accession_id,MGI:87968
analysis_id,74k098f51yvx252
mouse_strain,C57BL
parameter_name,Total cholesterol
pvalue,0.1601121
gene_symbol,Ahcy
