pvalue,0.9142992
parameter_name,Potassium
gene_symbol,Bach2
gene_accession_id,MGI:894679
analysis_id,r0hu450j2b0y6lj
mouse_strain,C57BL
parameter_id,GMC_906_001_005
mouse_life_stage,Early adult
