parameter_id,IMPC_CBC_003_001
parameter_name,Chloride
mouse_strain,C57BL
analysis_id,1i410vtyp5yktv6
gene_symbol,Zfp683
pvalue,0.394237
mouse_life_stage,Early adult
gene_accession_id,MGI:3650254
