gene_symbol,Slc39a10
analysis_id,g30rzk85l8l9xpp
parameter_id,MGP_PBI_011_001
pvalue,0.2697319
parameter_name,KLRG1+ mature NK cell percentage
gene_accession_id,MGI:1914515
mouse_strain,C57BL
mouse_life_stage,Early adult
