gene_symbol,Lpgat1
parameter_id,ESLIM_011_001_703
mouse_life_stage,Late adult
mouse_strain,C57BL
gene_accession_id,MGI:2446186
pvalue,0.3776186
analysis_id,gzx98jnba725tr8
parameter_name,Prepulse inhibition - PP3
