mouse_life_stage,E12.5
parameter_name,Cornea vascularisation
gene_symbol,Eprs1
analysis_id,g6p7ji39o96k618
gene_accession_id,MGI:97838
parameter_id,ESLIM_014_001_008
pvalue,0.5227294
mouse_strain,C57BL
