parameter_id,IMPC_CBC_025_001
parameter_name,LDL-cholesterol
gene_accession_id,MGI:3588214
analysis_id,7a19mr5yj294507
mouse_strain,C57BL
pvalue,0.5393961
gene_symbol,Rufy4
mouse_life_stage,Early adult
