mouse_life_stage,Late adult
analysis_id,j1rq8nclt7x0408
mouse_strain,C57BL
parameter_id,IMPC_GEP_084_001
pvalue,0.1652262
gene_symbol,Hpca
parameter_name,Limb morphology
gene_accession_id,MGI:1336200
