parameter_id,IMPC_CBC_003_001
parameter_name,Chloride
pvalue,0.9813386
mouse_strain,C57BL
mouse_life_stage,Early adult
gene_accession_id,MGI:99915
analysis_id,o5p2791n9f62f73
gene_symbol,Lamb3
