parameter_id,M-G-P_007_001_011
gene_accession_id,MGI:97054
pvalue,0.06052581
mouse_life_stage,Early adult
mouse_strain,C57BL
parameter_name,center - resting time
analysis_id,248x97n668tyt5g
gene_symbol,Mov10
