parameter_id,MGP_MLN_001_001
pvalue,0.7045604
mouse_strain,C57BL
mouse_life_stage,Early adult
gene_symbol,Clvs1
parameter_name,Total T cells - % of CD45+
analysis_id,14aj1f018m816v7
gene_accession_id,MGI:1921688
