parameter_id,IMPC_OFD_021_001
gene_accession_id,MGI:109356
pvalue,0.09419813
analysis_id,5sx1x5z8295dfn3
parameter_name,Number of rears - total
gene_symbol,Snap23
mouse_life_stage,Late adult
mouse_strain,C57BL
