mouse_strain,C57BL
analysis_id,8w07rrn4eu8944p
parameter_id,IMPC_FEA_106_001
gene_accession_id,MGI:2677850
gene_symbol,Abitram
mouse_life_stage,Early adult
parameter_name,Difference in Cue Tone and Cue Baseline % Freezing
pvalue,0.840521
