mouse_life_stage,Middle aged adult
parameter_id,ESLIM_008_001_001
pvalue,0.2262873
analysis_id,e1f7muy9v8j296h
gene_accession_id,MGI:1345282
gene_symbol,Slc30a4
parameter_name,Body position
mouse_strain,C57BL
