parameter_id,JAX_OFD_014_001
mouse_strain,C57BL
gene_accession_id,MGI:88380
pvalue,0.9883432
gene_symbol,F2
mouse_life_stage,Early adult
parameter_name,Center distance travelled
analysis_id,m4zd50yd1tr53l0
