mouse_strain,C57BL
pvalue,0.9253537
gene_accession_id,MGI:1914694
mouse_life_stage,Early adult
parameter_name,Total B cells - % of CD45+
parameter_id,MGP_IMM_041_001
analysis_id,5gv8r518x3rllcn
gene_symbol,Ilkap
