gene_accession_id,MGI:1332236
gene_symbol,Cds2
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,MGP_IMM_014_001
pvalue,0.7535526
parameter_name,Effector CD8+ T cells - % of CD8+
analysis_id,mb46h3kfvj17lx1
