mouse_strain,C57BL
gene_accession_id,MGI:104805
parameter_id,MGP_PBI_034_001
gene_symbol,Snrpb2
pvalue,0.9298664
parameter_name,B cell number
analysis_id,m3kt1b6gka434wm
mouse_life_stage,Early adult
