parameter_id,IMPC_HEM_037_001
gene_accession_id,MGI:1914561
pvalue,0.9005304
parameter_name,Basophil cell count
mouse_life_stage,Early adult
analysis_id,53060m330i3z8zo
gene_symbol,Nanp
mouse_strain,C57BL
