parameter_id,IMPC_CBC_016_001
parameter_name,HDL-cholesterol
pvalue,0.1336379
gene_symbol,Inpp1
mouse_strain,C57BL
gene_accession_id,MGI:104848
analysis_id,2ce4nm4i8tbzp5g
mouse_life_stage,Early adult
