parameter_id,ESLIM_007_001_007
mouse_life_stage,Middle aged adult
pvalue,0.3179199
mouse_strain,C57BL
gene_accession_id,MGI:2446186
parameter_name,Periphery resting time
gene_symbol,Lpgat1
analysis_id,07031j14322xgb4
